filename,smiles
PEO-0150.png,CCCOC1=C(C=CC(=C1)N=NC2=C(C=C(C=C2)N=NC3=CC4=C(C=C3OCC)N(C)CCC4)OC)C(=O)OC5=CC(=C(C6=CC(=C(C#N)C(=C6)F)F)C(=C5)F)F
PEO-0151.png,CCCOC1=C(C=CC(=C1)N=NC2=C(C=C(C=C2)N=NC3=CC4=C(C=C3OCC)N(C)CCC4)OC)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC
PEO-0152.png,CCCOC1=C(C=CC(=C1)N=NC2=C(C=C(C=C2)N=NC3=CC4=C(C=C3OCC)N(C)CCC4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F
PEO-0153.png,CCOC1=C(C=CC(=C1)N=NC2=CC3=C(C=C2OC)N(C)CCC3)N=NC4=CC(=C(C=C4)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)[N+](=O)[O-]
PEO-0154.png,CCOC1=CC2=C(CCCN2C)C=C1N=NC3=CC(=C(C=C3)N=NC4=CC(=C(C=C4)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F)OC)OC
PEO-0155.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])C3=CC=C(C=C3OC)OC(=O)C4=CC=C(C=C4OC)N=NC5=C(C)C=C(N(C)C)S5
PEO-0156.png,CN1CCC2=CC(=C(C=C21)OC)N=NC3=CC=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F
PEO-0157.png,CCCOC1=CC(=CC=C1N=NC2=CC=C(C=C2)C(=O)OC3=CC=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)N=NC5=C(C=C6C(=C5)CCCN6C)OCC
PEO-0158.png,CCCOC1=CC(=CC=C1N=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)F)F)N=NC5=C(C=C6C(=C5)CCCN6C)OCC
PEO-0159.png,CCOC1=C(C=C2CCCN(C)C2=C1)N=NC3=CC=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC
PEO-0160.png,CCOC1=C(C=C2CCCN(C)C2=C1)N=NC3=CC(=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)F
PEO-0161.png,CCOC1=C(C=C2CCCN(C)C2=C1)N=NC3=CC=C(C(=C3)OC)N=NC4=CC=C(C(=C4)F)C(=O)OC5=CC(=C(C=C5)C6=CC=C(C=C6)[N+](=O)[O-])OC
PEO-0162.png,CCOC1=CC(=CC=C1N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)F)N(C)C
PEO-0163.png,CCOC1=CC(=CC=C1N=NC2=CC=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)N(C)C
PEO-0164.png,CCN1CCCC2=C1C=C(C(=C2)N=NC3=CC=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F)OCC
PEO-0165.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)F)F)F
PEO-0166.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)F
PEO-0167.png,CCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2CCO3)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F
PEO-0168.png,COc1cc(N=Nc2cc3c(cc2OCCCCCCOc2cc4c(cc2N=Nc2ccc(N=Nc5ccc(C(=O)Oc6ccc(-c7ccc([N+](=O)[O-])cc7)c(OC)c6)c(F)c5)c(OC)c2)CCCN4C)N(C)CCC3)ccc1N=Nc1ccc(C(=O)Oc2ccc(-c3ccc([N+](=O)[O-])cc3)c(OC)c2)c(F)c1
PEO-0169.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)F)F
PEO-0170.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC(=C(C3=CC=C(C=C3)[N+](=O)[O-])C(=C2)F)F)N=NC4=C(C=C(C=C4OC)N=NC5=C(C=C(C=C5)N(C)C)OC(C)C)F
PEO-0171.png,CCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2CCCO3)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC
PEO-0172.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=C3C=CC=NC3=C(C=C2)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F
PEO-0173.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)F)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)F)OC)OC
PEO-0174.png,CCC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)F)F
PEO-0175.png,CN1CCCC2=CC(=C(C=C21)F)N=NC3=CC(=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F)F
PEO-0176.png,CN(C)C1=CC(=C(C(=C1)OC)N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC(=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)F)F)F)F
PEO-0177.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC(C)C)N=NC3=CC(=C(C(=C3)F)N=NC4=CC=C(C=C4)[N+](=O)[O-])OC)F
PEO-0178.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2C=CC=C3)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F
PEO-0179.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC=C(C=C3)[N+](=O)[O-])OC)F)N=NC4=C(C=C5C(=C4)CCCN5C)F
PEO-0180.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC(=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)F)F)OC)F)N=NC5=C(C=C(C=C5)N(C)C)OC
PEO-0181.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC(=C(C=C3)C4=CC=C(C=C4)[N+](=O)[O-])OC)OC)F)N=NC5=C(C=C(C=C5)N(C)C)OC
PEO-0182.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC(=C(C=C3)C4=CC=C(C=C4)[N+](=O)[O-])OC)OC)F)N=NC5=CC6=C(C=C5F)N(C)CCC6
PEO-0183.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC(C)C)N=NC3=CC(=C(C(=C3)F)N=NC4=CC(=C(C=C4)C5=CC=C(C=C5)[N+](=O)[O-])OC)OC)F
PEO-0184.png,CC(C)N1CCCC2=CC(=C(C=C21)F)N=NC3=CC(=C(C(=C3)OC(C)C)N=NC4=CC(=C(C(=C4)F)N=NC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)F)F)OC)F
PEO-0185.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC(C)C)N=NC3=CC(=C(C(=C3)F)N=NC4=CC=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)[N+](=O)[O-])OC)F
PEO-0186.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC(=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)F)OC)F)N=NC5=C(C=C(C=C5)N6CCCCC6)OC
PEO-0187.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2N=NN3C)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC
PEO-0188.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC(=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)F)OC)F)N=NC5=C(C=C(C=C5)N(C)C)OC(C)C
PEO-0189.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C(=C2)F)N=NC3=CC=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)[N+](=O)[O-])OC)F)N=NC5=C(C=C(C=C5)N(C)C)OC
PEO-0190.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2C=CC=N3)N=NC4=CC(=C(C(=C4)F)N=NC5=CC(=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)F)OC
PEO-0191.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C3=C2C=CC=N3)N=NC4=CC(=C(C(=C4)F)N=NC5=CC=C(C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)[N+](=O)[O-])OC
PEO-0192.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC(=C(C=C2)C3=CC=C(C4=C3C=CC=N4)[N+](=O)[O-])OC)F)N=NC5=C(C=C(C=C5OC)N=NC6=C(C=C(C=C6)N(C)C)OC)F
PEO-0193.png,CC(C)OC1=CC(=CC(=C1N=NC2=CC=C3C(=C2)C(=O)N(C4=CC=C(C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)C3=O)F)N=NC6=C(C=C(C=C6)N(C)C)OC
PEO-0194.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC=C(C3=CC=C(C=C3)[N+](=O)[O-])C(=C2)OC)N=NC4=C(C=C(C=C4F)N=NC5=C(C=C(C=C5)N(C)C)OC(C)C)OC
PEO-0195.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)N=NC5=C(C=C(C=C5OC)N=NC6=C(C=C(C=C6)N(C)C)OC(C)C)F
PEO-0196.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC(C)C)C(=O)OC4=CC(=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)OC)F
PEO-0197.png,CCN1CCCC2=CC(=C(C=C21)C(F)(F)F)N=NC3=CC(=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC=C(C(=C5)OC)C(=O)OC6=CC(=C(/C=C/C7=CC=C(C=C7)[N+](=O)[O-])C(=C6)OC)OC)F
PEO-0198.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)OC)N=NC5=C(C=C(C=C5OC)N=NC6=C(C=C(C=C6)N(C)C)OC(C)C)F
PEO-0199.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(/C=C/C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)OC
PEO-0200.png,COC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)OC)N=NC5=CC(=C(C=C5OC)N=NC6=CC7=C8C(=C6)CCCN8CCC7)F
PEO-0201.png,CC(C)OC1=C(C=CC(=C1)N(C)C)N=NC2=CC(=C(C(=C2)OC)N=NC3=CC=C(C(=C3)OC)C(=O)OC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(/C=C/C6=CC=C(C=C6)[N+](=O)[O-])C(=C5)OC)OC)F
PEO-0202.png,COc1cc(OC(=O)c2ccc(OC(=O)c3ccc(OC(=O)c4ccc(cc4OC)\N=N\c5c(F)cc(cc5OC)\N=N\c6ccc(cc6OC(C)C)N(C)C)cc3OC)cc2OC)cc(OC)c1\C=C\c7ccc(cc7)[N+](=O)[O-]
PEO-0203.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC=C(C4=CC(=C(/C=C/C5=CC=C(C=C5)[N+](=O)[O-])C(=C4)OC)OC)C(=C3)OC)N=NC6=C(C=C(C=C6OC)N=NC7=C(C=C(C=C7)N(C)C)OC(C)C)F
PEO-0204.png,COc1cc(OC(=O)c2ccc(OC(=O)c3ccc(cc3OC(C)C)\N=N\c4c(F)cc(cc4OC)\N=N\c5ccc(cc5OC)N(C)C)cc2OC)cc(OC)c1\C=C\c6ccc(cc6)[N+](=O)[O-]
PEO-0205.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC(=C(/C=C/C3=CC=C(C=C3)[N+](=O)[O-])C(=C2)OC)OC)N=NC4=C(C=C(C=C4OC)N=NC5=C(C=C(C=C5)N(C)C)OC)F
PEO-0206.png,CCN1CCCC2=C1C=C(C(=C2)N=NC3=CC(=C(C(=C3)OC)N=NC4=CC=C(C(=C4)OC(C)C)C(=O)OC5=CC=C(C(=C5)OC)C(=O)OC6=CC(=C(/C=C/C7=CC=C(C=C7)[N+](=O)[O-])C(=C6)OC)OC)F)F
PEO-0207.png,CC(C)OC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)OC)N=NC5=C(C=C(C=C5OC)N=NC6=CC=C(C=C6OC)N7CCCCC7)F
PEO-0208.png,COC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)OC)C(=O)OC3=CC(=C(/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(=C3)OC)OC)N=NC5=C(C=C(C=C5OC)N=NC6=CC=C(C=C6OC)N7CCCCC7)F
PEO-0209.png,CCN1CCCC2=C1C=C(C(=C2)N=NC3=CC(=C(C(=C3)OC)N=NC4=CC(=C(C=C4)C(=O)OC5=CC(=C(C=C5)C(=O)OC6=CC(=C(/C=C/C7=CC=C(C=C7)[N+](=O)[O-])C(=C6)OC)OC)OC)OC)F)F
PEO-0210.png,COC1=CC(=CC=C1N=NC2=CC=C(C3=C2CCCO3)N=NC4=CC=C(C(=C4)OC)C(=O)OC5=CC(=C(C=C5)C(=O)OC6=CC(=C(/C=C/C7=CC=C(C=C7)[N+](=O)[O-])C(=C6)OC)OC)OC)N8CCCCC8
PEO-0211.png,COC1=CC(=CC=C1C(=O)OC2=CC(=C(/C=C/C3=CC=C(C=C3)[N+](=O)[O-])C(=C2)OC)OC)N=NC4=C(C=C(C=C4OC)N=NC5=CC=C(C=C5OC)N6CCCCC6)OC
PEO-0212.png,COc1cc(cc(OC)c1\C=C\c2ccc(cc2)[N+](=O)[O-])c3ccc(OC(=O)c4ccc(OC(=O)c5ccc(cc5OC)\N=N\c6ccc(\N=N\c7ccc(cc7OC)N8CCCCC8)c9CCCOc69)cc4OC)cc3OC
PEO-0213.png,COc1cc(OC(=O)c2ccc(OC(=O)c3ccc(cc3OC)\N=N\c4ccc(\N=N\c5ccc(cc5OC)N6CCCCC6)c7cccc(F)c47)cc2OC)cc(OC)c1\C=C\c8ccc(cc8)[N+](=O)[O-]
PEO-0214.png,COc1cc(OC(c(c2c3cccc2)ccc3OC(c(c(OC)c2)ccc2/N=N/c(c(OC)cc(/N=N/c(c(OC)c2)ccc2N2CCCCC2)c2)c2F)=O)=O)cc(OC)c1/C=C/c(cc1)ccc1[N+]([O-])=O
PEO-0215.png,COc1cc(OC(=O)c2ccc(\C=C\c3c(OC)cc(OC(=O)c4ccc(cc4OC(C)C)\N=N\c5c(F)cc(cc5OC)\N=N\c6ccc(cc6OC)N7CCCCC7)cc3OC)cc2F)cc(OC)c1\C=C\c8ccc(cc8)[N+](=O)[O-]
PEO-0216.png,COc1cc(OC(=O)c2ccc(OC(=O)c3ccc(cc3OC(C)C)\N=N\c4c(F)cc(cc4OC)\N=N\c5cc6CCCN7CCCc(c5F)c67)cc2OC)cc(OC)c1\C=C\c8ccc(cc8)[N+](=O)[O-]
PEO0-0092.png,CCCCCOC1=C(C=CC(=C1)N(C)C)N=NC2=CC=C(C=C2)C(=O)OC3=CC(=C(C#N)C(=C3)F)F
PEO01.png,CCCCCC1=CC=C(C=C1)C(=O)OC2=CC(=C(C#N)C(=C2)F)F
PEO105.png,CCCC1CCN(CC1)C2=CC=C(C#CC3=CC=C(C=C3)[N+](=O)[O-])C(=C2)OCCC
PEO317.png,CCCOC1=CC(=CC=C1C(=O)OC2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=C(C=C3OCCC)OC
PEO318.png,COCCOC1=CC(=CC=C1C(=O)OC2=CC=C(C(=C2)F)N=NC3=CC=C(C=C3)[N+](=O)[O-])OC
peo326.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])/C=C/C3=C(C=C(C=C3)OC)OCCC
peo359.png,CCCC1CCN(CC1)C2=CC=C(C=C2)C3=NC=C(C=N3)[N+](=O)[O-]
peo390.png,CCCN1CCCC2=CC(=CC=C21)C#CC3=CC=C(C=C3)[N+](=O)[O-]
PEO422.png,CCCOC1=C(C=CC(=C1)OC)C(=O)OC2=CC(=C(C=C2)C(=O)OC3=CC(=C(C=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-])OCCC)OCCC
PEO503.png,CCCOC1=CC(=CC=C1C(=O)OC2=CC=C(C=C2)[N+](=O)[O-])OC(=O)C3=CC=C(C=C3)OC
PEO519.png,CCCOc1cc(OC)ccc1C(=O)Oc2ccc(C(=O)Oc3ccc(C(=O)Oc4ccc(C(=O)Oc5ccc(C(=O)Oc6ccc(cc6)[N+](=O)[O-])c(OCCC)c5)c(OCCC)c4)c(OCCC)c3)c(OCCC)c2
PEO562.png,CCCOC1=CC(=CC=C1/C=C/C2=CC=C(C=C2)[N+](=O)[O-])/C=C/C3=C(C=C(C=C3)N(C)C)OCCC
PEO691.png,CCCC1CCN(CC1)C2=CC3=C(C=C2)C=C(C=C3)C4=NC=C(C=N4)[N+](=O)[O-]
rm734.png,COC1=CC(=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)OC3=CC=C(C=C3)[N+](=O)[O-])OC
w1038.png,CCCOC1=CC(=C(C=C1)N=NC2=CC=C(C=C2)[N+](=O)[O-])OCCC
